latitude,longitude,timestamp
40.69332,-74.18797,2023-12-05 14:13:30+00:00
40.6934,-74.18786,2023-12-05 14:13:31+00:00
40.69348,-74.18777,2023-12-05 14:13:32+00:00
40.69357,-74.18767,2023-12-05 14:13:32+00:00
40.69365,-74.18757,2023-12-05 14:13:33+00:00
40.69374,-74.18748,2023-12-05 14:13:34+00:00
40.69382,-74.18739,2023-12-05 14:13:35+00:00
40.6939,-74.1873,2023-12-05 14:13:35+00:00
40.69399,-74.18722,2023-12-05 14:13:36+00:00
40.69408,-74.18713,2023-12-05 14:13:37+00:00
40.69408,-74.18713,2023-12-05 14:13:37+00:00
40.69444,-74.18679,2023-12-05 14:13:40+00:00
40.69453,-74.1867,2023-12-05 14:13:41+00:00
40.69462,-74.18662,2023-12-05 14:13:41+00:00
40.69471,-74.18654,2023-12-05 14:13:42+00:00
40.69506,-74.18624,2023-12-05 14:13:45+00:00
40.69523,-74.18609,2023-12-05 14:13:46+00:00
40.69542,-74.18594,2023-12-05 14:13:48+00:00
40.69598,-74.18549,2023-12-05 14:13:52+00:00
40.69598,-74.18549,2023-12-05 14:13:52+00:00
40.69609,-74.18542,2023-12-05 14:13:53+00:00
40.69618,-74.18537,2023-12-05 14:13:53+00:00
40.69627,-74.18532,2023-12-05 14:13:54+00:00
40.69634,-74.18527,2023-12-05 14:13:55+00:00
40.69642,-74.18523,2023-12-05 14:13:55+00:00
40.69648,-74.1852,2023-12-05 14:13:56+00:00
40.69654,-74.18517,2023-12-05 14:13:56+00:00
40.6966,-74.18514,2023-12-05 14:13:56+00:00
40.69666,-74.18512,2023-12-05 14:13:57+00:00
40.69672,-74.1851,2023-12-05 14:13:57+00:00
40.69677,-74.18508,2023-12-05 14:13:58+00:00
40.69683,-74.18507,2023-12-05 14:13:58+00:00
40.69689,-74.18505,2023-12-05 14:13:58+00:00
40.69695,-74.18504,2023-12-05 14:13:59+00:00
40.697,-74.18504,2023-12-05 14:13:59+00:00
40.69706,-74.18504,2023-12-05 14:14:00+00:00
40.69712,-74.18503,2023-12-05 14:14:00+00:00
40.69718,-74.18504,2023-12-05 14:14:00+00:00
40.69724,-74.18505,2023-12-05 14:14:01+00:00
40.6973,-74.18506,2023-12-05 14:14:01+00:00
40.69736,-74.18507,2023-12-05 14:14:02+00:00
40.69742,-74.18509,2023-12-05 14:14:02+00:00
40.69748,-74.18512,2023-12-05 14:14:02+00:00
40.69807,-74.18536,2023-12-05 14:14:07+00:00
40.69814,-74.18538,2023-12-05 14:14:07+00:00
40.6982,-74.1854,2023-12-05 14:14:07+00:00
40.69826,-74.18542,2023-12-05 14:14:08+00:00
40.69832,-74.18544,2023-12-05 14:14:08+00:00
40.69838,-74.18545,2023-12-05 14:14:09+00:00
40.69844,-74.18546,2023-12-05 14:14:09+00:00
40.69851,-74.18548,2023-12-05 14:14:10+00:00
40.69859,-74.18549,2023-12-05 14:14:10+00:00
40.69867,-74.1855,2023-12-05 14:14:11+00:00
40.69875,-74.1855,2023-12-05 14:14:11+00:00
40.69882,-74.1855,2023-12-05 14:14:12+00:00
40.69889,-74.18551,2023-12-05 14:14:12+00:00
40.69898,-74.1855,2023-12-05 14:14:13+00:00
40.69906,-74.1855,2023-12-05 14:14:13+00:00
40.69913,-74.18549,2023-12-05 14:14:14+00:00
40.6992,-74.18548,2023-12-05 14:14:14+00:00
40.69927,-74.18547,2023-12-05 14:14:15+00:00
40.69934,-74.18545,2023-12-05 14:14:15+00:00
40.69942,-74.18543,2023-12-05 14:14:16+00:00
40.69948,-74.18541,2023-12-05 14:14:16+00:00
40.69955,-74.18539,2023-12-05 14:14:17+00:00
40.69962,-74.18537,2023-12-05 14:14:17+00:00
40.69969,-74.18534,2023-12-05 14:14:18+00:00
40.69976,-74.18531,2023-12-05 14:14:18+00:00
40.69984,-74.18527,2023-12-05 14:14:19+00:00
40.6999,-74.18524,2023-12-05 14:14:19+00:00
40.69996,-74.18522,2023-12-05 14:14:19+00:00
40.70001,-74.18519,2023-12-05 14:14:20+00:00
40.70006,-74.18516,2023-12-05 14:14:20+00:00
40.70011,-74.18512,2023-12-05 14:14:21+00:00
40.70016,-74.18508,2023-12-05 14:14:21+00:00
40.7002,-74.18505,2023-12-05 14:14:21+00:00
40.70024,-74.185,2023-12-05 14:14:22+00:00
40.70028,-74.18496,2023-12-05 14:14:22+00:00
40.70032,-74.18491,2023-12-05 14:14:22+00:00
40.70058,-74.18457,2023-12-05 14:14:25+00:00
40.70083,-74.18424,2023-12-05 14:14:27+00:00
40.70086,-74.1842,2023-12-05 14:14:27+00:00
40.7009,-74.18416,2023-12-05 14:14:28+00:00
40.70095,-74.18412,2023-12-05 14:14:28+00:00
40.70099,-74.18409,2023-12-05 14:14:28+00:00
40.70104,-74.18406,2023-12-05 14:14:29+00:00
40.70108,-74.18404,2023-12-05 14:14:29+00:00
40.70113,-74.18402,2023-12-05 14:14:29+00:00
40.70118,-74.184,2023-12-05 14:14:30+00:00
40.70123,-74.18399,2023-12-05 14:14:30+00:00
40.70129,-74.18399,2023-12-05 14:14:31+00:00
40.70134,-74.18399,2023-12-05 14:14:31+00:00
40.7014,-74.18399,2023-12-05 14:14:31+00:00
40.70145,-74.18399,2023-12-05 14:14:32+00:00
40.70152,-74.184,2023-12-05 14:14:32+00:00
40.70158,-74.18402,2023-12-05 14:14:32+00:00
40.70165,-74.18403,2023-12-05 14:14:33+00:00
40.70171,-74.18406,2023-12-05 14:14:33+00:00
40.70178,-74.18409,2023-12-05 14:14:34+00:00
40.70185,-74.18412,2023-12-05 14:14:34+00:00
40.7019,-74.18415,2023-12-05 14:14:35+00:00
40.70195,-74.18419,2023-12-05 14:14:35+00:00
40.70199,-74.18422,2023-12-05 14:14:35+00:00
40.70203,-74.18426,2023-12-05 14:14:36+00:00
40.70207,-74.1843,2023-12-05 14:14:36+00:00
40.70211,-74.18435,2023-12-05 14:14:36+00:00
40.70214,-74.1844,2023-12-05 14:14:37+00:00
40.70216,-74.18445,2023-12-05 14:14:37+00:00
40.70219,-74.1845,2023-12-05 14:14:37+00:00
40.70221,-74.18456,2023-12-05 14:14:38+00:00
40.70222,-74.18461,2023-12-05 14:14:38+00:00
40.70223,-74.18466,2023-12-05 14:14:38+00:00
40.70224,-74.18472,2023-12-05 14:14:39+00:00
40.70224,-74.18477,2023-12-05 14:14:39+00:00
40.70224,-74.18483,2023-12-05 14:14:39+00:00
40.70223,-74.18488,2023-12-05 14:14:39+00:00
40.7022,-74.18544,2023-12-05 14:14:42+00:00
40.70214,-74.18663,2023-12-05 14:14:48+00:00
40.70216,-74.18673,2023-12-05 14:14:49+00:00
40.7022,-74.18683,2023-12-05 14:14:49+00:00
40.70224,-74.18688,2023-12-05 14:14:50+00:00
40.70227,-74.18694,2023-12-05 14:14:50+00:00
40.70229,-74.18701,2023-12-05 14:14:50+00:00
40.70229,-74.18708,2023-12-05 14:14:51+00:00
40.70227,-74.18715,2023-12-05 14:14:51+00:00
40.70227,-74.18715,2023-12-05 14:14:51+00:00
40.70223,-74.18721,2023-12-05 14:14:52+00:00
40.70219,-74.18725,2023-12-05 14:14:52+00:00
40.70219,-74.18725,2023-12-05 14:14:52+00:00
40.70213,-74.18728,2023-12-05 14:14:52+00:00
40.70207,-74.18728,2023-12-05 14:14:53+00:00
40.70202,-74.18726,2023-12-05 14:14:53+00:00
40.70197,-74.18721,2023-12-05 14:14:54+00:00
40.70194,-74.18716,2023-12-05 14:14:54+00:00
40.70192,-74.18709,2023-12-05 14:14:54+00:00
40.70192,-74.18703,2023-12-05 14:14:55+00:00
40.70193,-74.18696,2023-12-05 14:14:55+00:00
40.70195,-74.1869,2023-12-05 14:14:55+00:00
40.70199,-74.18685,2023-12-05 14:14:56+00:00
40.70204,-74.18671,2023-12-05 14:14:56+00:00
40.70206,-74.18661,2023-12-05 14:14:57+00:00
40.70206,-74.18661,2023-12-05 14:14:57+00:00
40.70207,-74.18646,2023-12-05 14:14:58+00:00
40.70206,-74.18632,2023-12-05 14:14:58+00:00
40.70203,-74.18619,2023-12-05 14:14:59+00:00
40.70198,-74.18609,2023-12-05 14:15:00+00:00
40.70193,-74.186,2023-12-05 14:15:00+00:00
40.70187,-74.18594,2023-12-05 14:15:01+00:00
40.70179,-74.18588,2023-12-05 14:15:01+00:00
40.70172,-74.18585,2023-12-05 14:15:02+00:00
40.70157,-74.18581,2023-12-05 14:15:03+00:00
40.70135,-74.18579,2023-12-05 14:15:04+00:00
40.7013,-74.1858,2023-12-05 14:15:05+00:00
40.70094,-74.1859,2023-12-05 14:15:07+00:00
40.70084,-74.18595,2023-12-05 14:15:08+00:00
40.70048,-74.18614,2023-12-05 14:15:10+00:00
40.70038,-74.1862,2023-12-05 14:15:11+00:00
40.70002,-74.18639,2023-12-05 14:15:14+00:00
40.69982,-74.1865,2023-12-05 14:15:15+00:00
40.69982,-74.1865,2023-12-05 14:15:15+00:00
40.69978,-74.18654,2023-12-05 14:15:16+00:00
40.69976,-74.18659,2023-12-05 14:15:16+00:00
40.69974,-74.18664,2023-12-05 14:15:16+00:00
40.69973,-74.1867,2023-12-05 14:15:16+00:00
40.69971,-74.18676,2023-12-05 14:15:17+00:00
40.69971,-74.18682,2023-12-05 14:15:17+00:00
40.69969,-74.18694,2023-12-05 14:15:18+00:00
40.69967,-74.18731,2023-12-05 14:15:20+00:00
40.69963,-74.18771,2023-12-05 14:15:22+00:00
40.69963,-74.18781,2023-12-05 14:15:22+00:00
40.69961,-74.18804,2023-12-05 14:15:23+00:00
40.6996,-74.18809,2023-12-05 14:15:24+00:00
40.69959,-74.18814,2023-12-05 14:15:24+00:00
40.69958,-74.18819,2023-12-05 14:15:24+00:00
40.69956,-74.18824,2023-12-05 14:15:24+00:00
40.69933,-74.18907,2023-12-05 14:15:29+00:00
40.6992,-74.18957,2023-12-05 14:15:31+00:00
40.6992,-74.18957,2023-12-05 14:15:31+00:00
40.69916,-74.18959,2023-12-05 14:15:32+00:00
40.69906,-74.18966,2023-12-05 14:15:33+00:00
40.69901,-74.18976,2023-12-05 14:15:33+00:00
40.69896,-74.18989,2023-12-05 14:15:34+00:00
40.6989,-74.19002,2023-12-05 14:15:35+00:00
40.69861,-74.19072,2023-12-05 14:15:39+00:00
40.69859,-74.19076,2023-12-05 14:15:39+00:00
40.69855,-74.19079,2023-12-05 14:15:39+00:00
40.69855,-74.19079,2023-12-05 14:15:39+00:00
40.69847,-74.19052,2023-12-05 14:15:41+00:00
40.69847,-74.19052,2023-12-05 14:15:41+00:00
40.69789,-74.19085,2023-12-05 14:15:45+00:00
40.69736,-74.19116,2023-12-05 14:15:49+00:00
40.69726,-74.19116,2023-12-05 14:15:49+00:00
40.69715,-74.19117,2023-12-05 14:15:50+00:00
40.69689,-74.19133,2023-12-05 14:15:52+00:00
40.69689,-74.19133,2023-12-05 14:15:52+00:00
40.69688,-74.19133,2023-12-05 14:15:52+00:00
40.69672,-74.19143,2023-12-05 14:15:53+00:00
40.69651,-74.19143,2023-12-05 14:15:55+00:00
40.69607,-74.19169,2023-12-05 14:15:58+00:00
40.69607,-74.19169,2023-12-05 14:15:58+00:00
40.69629,-74.19232,2023-12-05 14:16:01+00:00
40.69636,-74.19253,2023-12-05 14:16:03+00:00
40.69652,-74.19301,2023-12-05 14:16:05+00:00
40.69654,-74.19305,2023-12-05 14:16:05+00:00
40.69654,-74.19305,2023-12-05 14:16:05+00:00
40.69482,-74.19398,2023-12-05 14:16:18+00:00
40.69463,-74.19408,2023-12-05 14:16:19+00:00
40.69459,-74.1941,2023-12-05 14:16:20+00:00
40.69459,-74.1941,2023-12-05 14:16:20+00:00
40.69459,-74.1941,2023-12-05 14:16:20+00:00
40.69463,-74.19408,2023-12-05 14:16:20+00:00
40.69482,-74.19398,2023-12-05 14:16:21+00:00
40.69654,-74.19305,2023-12-05 14:16:34+00:00
40.69654,-74.19305,2023-12-05 14:16:34+00:00
40.69652,-74.19301,2023-12-05 14:16:34+00:00
40.69636,-74.19253,2023-12-05 14:16:36+00:00
40.69629,-74.19232,2023-12-05 14:16:38+00:00
40.69607,-74.19169,2023-12-05 14:16:41+00:00
40.69607,-74.19169,2023-12-05 14:16:41+00:00
40.6965,-74.19144,2023-12-05 14:16:44+00:00
40.6965,-74.19144,2023-12-05 14:16:44+00:00
40.6965,-74.19144,2023-12-05 14:16:44+00:00
40.69651,-74.19143,2023-12-05 14:16:44+00:00
40.69698,-74.19117,2023-12-05 14:16:48+00:00
40.69698,-74.19117,2023-12-05 14:16:48+00:00
40.69698,-74.19117,2023-12-05 14:16:48+00:00
40.69745,-74.19089,2023-12-05 14:16:51+00:00
40.69769,-74.1907,2023-12-05 14:16:53+00:00
40.69782,-74.19052,2023-12-05 14:16:54+00:00
40.69789,-74.19032,2023-12-05 14:16:55+00:00
40.69792,-74.19011,2023-12-05 14:16:57+00:00
40.69787,-74.18986,2023-12-05 14:16:58+00:00
40.69782,-74.1897,2023-12-05 14:16:59+00:00
40.69775,-74.18961,2023-12-05 14:16:59+00:00
40.69769,-74.1896,2023-12-05 14:17:00+00:00
40.69761,-74.18961,2023-12-05 14:17:00+00:00
40.69756,-74.18961,2023-12-05 14:17:01+00:00
40.69647,-74.18979,2023-12-05 14:17:08+00:00
40.69642,-74.1898,2023-12-05 14:17:08+00:00
40.69637,-74.1898,2023-12-05 14:17:09+00:00
40.69632,-74.1898,2023-12-05 14:17:09+00:00
40.69627,-74.18979,2023-12-05 14:17:09+00:00
40.69622,-74.18977,2023-12-05 14:17:10+00:00
40.69616,-74.18975,2023-12-05 14:17:10+00:00
40.69611,-74.18972,2023-12-05 14:17:10+00:00
40.69607,-74.18969,2023-12-05 14:17:11+00:00
40.69602,-74.18964,2023-12-05 14:17:11+00:00
40.6957,-74.18935,2023-12-05 14:17:14+00:00
40.69566,-74.18931,2023-12-05 14:17:14+00:00
40.69561,-74.18927,2023-12-05 14:17:14+00:00
40.69557,-74.18924,2023-12-05 14:17:15+00:00
40.69552,-74.18921,2023-12-05 14:17:15+00:00
40.69547,-74.18919,2023-12-05 14:17:16+00:00
40.69542,-74.18917,2023-12-05 14:17:16+00:00
40.69537,-74.18915,2023-12-05 14:17:16+00:00
40.69533,-74.18914,2023-12-05 14:17:16+00:00
40.69528,-74.18914,2023-12-05 14:17:17+00:00
40.69523,-74.18913,2023-12-05 14:17:17+00:00
40.69517,-74.18914,2023-12-05 14:17:18+00:00
40.69512,-74.18915,2023-12-05 14:17:18+00:00
40.69505,-74.18916,2023-12-05 14:17:18+00:00
40.69498,-74.18917,2023-12-05 14:17:19+00:00
40.6949,-74.18919,2023-12-05 14:17:19+00:00
40.6947,-74.18925,2023-12-05 14:17:21+00:00
40.6942,-74.18953,2023-12-05 14:17:24+00:00
40.69399,-74.18965,2023-12-05 14:17:26+00:00
40.69223,-74.19071,2023-12-05 14:17:39+00:00
40.69149,-74.19115,2023-12-05 14:17:44+00:00
40.69145,-74.19118,2023-12-05 14:17:45+00:00
40.69095,-74.19148,2023-12-05 14:17:48+00:00
40.69089,-74.19152,2023-12-05 14:17:49+00:00
40.69072,-74.19162,2023-12-05 14:17:50+00:00
40.69069,-74.19164,2023-12-05 14:17:50+00:00
40.69061,-74.19168,2023-12-05 14:17:51+00:00
40.69049,-74.19175,2023-12-05 14:17:52+00:00
40.69028,-74.19186,2023-12-05 14:17:53+00:00
40.69008,-74.19197,2023-12-05 14:17:55+00:00
40.68989,-74.19206,2023-12-05 14:17:56+00:00
40.68946,-74.19227,2023-12-05 14:17:59+00:00
40.68946,-74.19227,2023-12-05 14:17:59+00:00
40.68925,-74.19236,2023-12-05 14:18:00+00:00
40.68904,-74.19245,2023-12-05 14:18:02+00:00
40.68883,-74.19254,2023-12-05 14:18:03+00:00
40.68868,-74.19259,2023-12-05 14:18:04+00:00
40.68868,-74.19259,2023-12-05 14:18:04+00:00
40.68868,-74.19259,2023-12-05 14:18:04+00:00
40.68862,-74.19261,2023-12-05 14:18:05+00:00
40.68841,-74.19268,2023-12-05 14:18:06+00:00
40.68826,-74.19273,2023-12-05 14:18:07+00:00
40.68826,-74.19273,2023-12-05 14:18:07+00:00
40.68798,-74.1928,2023-12-05 14:18:09+00:00
40.68788,-74.19282,2023-12-05 14:18:10+00:00
40.68776,-74.19285,2023-12-05 14:18:11+00:00
40.68765,-74.19286,2023-12-05 14:18:11+00:00
40.68754,-74.19288,2023-12-05 14:18:12+00:00
40.68743,-74.19289,2023-12-05 14:18:13+00:00
40.68721,-74.19292,2023-12-05 14:18:14+00:00
40.6871,-74.19293,2023-12-05 14:18:15+00:00
40.687,-74.19294,2023-12-05 14:18:16+00:00
40.68688,-74.19294,2023-12-05 14:18:17+00:00
40.68673,-74.19295,2023-12-05 14:18:18+00:00
40.68452,-74.19298,2023-12-05 14:18:32+00:00
40.68441,-74.19298,2023-12-05 14:18:33+00:00
40.6843,-74.19299,2023-12-05 14:18:34+00:00
40.68421,-74.19299,2023-12-05 14:18:34+00:00
40.6841,-74.193,2023-12-05 14:18:35+00:00
40.68399,-74.19302,2023-12-05 14:18:36+00:00
40.68389,-74.19304,2023-12-05 14:18:37+00:00
40.68379,-74.19305,2023-12-05 14:18:37+00:00
40.68369,-74.19308,2023-12-05 14:18:38+00:00
40.68369,-74.19308,2023-12-05 14:18:38+00:00
40.68327,-74.19317,2023-12-05 14:18:41+00:00
40.68316,-74.19319,2023-12-05 14:18:41+00:00
40.68306,-74.19321,2023-12-05 14:18:42+00:00
40.68198,-74.19348,2023-12-05 14:18:49+00:00
40.68186,-74.19351,2023-12-05 14:18:50+00:00
40.68176,-74.19353,2023-12-05 14:18:51+00:00
40.68165,-74.19355,2023-12-05 14:18:52+00:00
40.68154,-74.19356,2023-12-05 14:18:52+00:00
40.68128,-74.1936,2023-12-05 14:18:54+00:00
40.68118,-74.19361,2023-12-05 14:18:55+00:00
40.68113,-74.19362,2023-12-05 14:18:55+00:00
40.68108,-74.19362,2023-12-05 14:18:56+00:00
40.68103,-74.19363,2023-12-05 14:18:56+00:00
40.68098,-74.19363,2023-12-05 14:18:56+00:00
40.68093,-74.19363,2023-12-05 14:18:57+00:00
40.68087,-74.19363,2023-12-05 14:18:57+00:00
40.68082,-74.19362,2023-12-05 14:18:57+00:00
40.68076,-74.19362,2023-12-05 14:18:58+00:00
40.68071,-74.19361,2023-12-05 14:18:58+00:00
40.68066,-74.1936,2023-12-05 14:18:58+00:00
40.6806,-74.19359,2023-12-05 14:18:59+00:00
40.68054,-74.19358,2023-12-05 14:18:59+00:00
40.68049,-74.19357,2023-12-05 14:18:59+00:00
40.68044,-74.19355,2023-12-05 14:19:00+00:00
40.68039,-74.19354,2023-12-05 14:19:00+00:00
40.68033,-74.19352,2023-12-05 14:19:01+00:00
40.68028,-74.1935,2023-12-05 14:19:01+00:00
40.68023,-74.19348,2023-12-05 14:19:01+00:00
40.68018,-74.19346,2023-12-05 14:19:02+00:00
40.68012,-74.19344,2023-12-05 14:19:02+00:00
40.68005,-74.1934,2023-12-05 14:19:03+00:00
40.67999,-74.19337,2023-12-05 14:19:03+00:00
40.67945,-74.19308,2023-12-05 14:19:07+00:00
40.67945,-74.19308,2023-12-05 14:19:07+00:00
40.67768,-74.19211,2023-12-05 14:19:20+00:00
40.67727,-74.19189,2023-12-05 14:19:23+00:00
40.67717,-74.19183,2023-12-05 14:19:23+00:00
40.67707,-74.19177,2023-12-05 14:19:24+00:00
40.67699,-74.19172,2023-12-05 14:19:25+00:00
40.67689,-74.19166,2023-12-05 14:19:25+00:00
40.67679,-74.19159,2023-12-05 14:19:26+00:00
40.67667,-74.19151,2023-12-05 14:19:27+00:00
40.67659,-74.19146,2023-12-05 14:19:28+00:00
40.6765,-74.19138,2023-12-05 14:19:28+00:00
40.6764,-74.19131,2023-12-05 14:19:29+00:00
40.6763,-74.19122,2023-12-05 14:19:30+00:00
40.67621,-74.19115,2023-12-05 14:19:31+00:00
40.67612,-74.19107,2023-12-05 14:19:31+00:00
40.67604,-74.19099,2023-12-05 14:19:32+00:00
40.67598,-74.19094,2023-12-05 14:19:32+00:00
40.67591,-74.19086,2023-12-05 14:19:33+00:00
40.67582,-74.19077,2023-12-05 14:19:34+00:00
40.67571,-74.19066,2023-12-05 14:19:35+00:00
40.67561,-74.19054,2023-12-05 14:19:36+00:00
40.67561,-74.19054,2023-12-05 14:19:36+00:00
40.67512,-74.18993,2023-12-05 14:19:40+00:00
40.67502,-74.18979,2023-12-05 14:19:41+00:00
40.67493,-74.18967,2023-12-05 14:19:42+00:00
40.67484,-74.18953,2023-12-05 14:19:43+00:00
40.67475,-74.1894,2023-12-05 14:19:44+00:00
40.67466,-74.18926,2023-12-05 14:19:45+00:00
40.67457,-74.18912,2023-12-05 14:19:46+00:00
40.67449,-74.18899,2023-12-05 14:19:47+00:00
40.6744,-74.18884,2023-12-05 14:19:47+00:00
40.67432,-74.1887,2023-12-05 14:19:48+00:00
40.67424,-74.18856,2023-12-05 14:19:49+00:00
40.67358,-74.18741,2023-12-05 14:19:57+00:00
40.6735,-74.18727,2023-12-05 14:19:57+00:00
40.67341,-74.18713,2023-12-05 14:19:58+00:00
40.67332,-74.18699,2023-12-05 14:19:59+00:00
40.67324,-74.18685,2023-12-05 14:20:00+00:00
40.67314,-74.18672,2023-12-05 14:20:01+00:00
40.67305,-74.18659,2023-12-05 14:20:02+00:00
40.67295,-74.18647,2023-12-05 14:20:03+00:00
40.67285,-74.18635,2023-12-05 14:20:04+00:00
40.67274,-74.18623,2023-12-05 14:20:05+00:00
40.67264,-74.18612,2023-12-05 14:20:06+00:00
40.67253,-74.18601,2023-12-05 14:20:07+00:00
40.6724,-74.18591,2023-12-05 14:20:08+00:00
40.67229,-74.18582,2023-12-05 14:20:08+00:00
40.67218,-74.18574,2023-12-05 14:20:09+00:00
40.67205,-74.18565,2023-12-05 14:20:10+00:00
40.67193,-74.18558,2023-12-05 14:20:11+00:00
40.6718,-74.18552,2023-12-05 14:20:12+00:00
40.67167,-74.18546,2023-12-05 14:20:13+00:00
40.67154,-74.18541,2023-12-05 14:20:14+00:00
40.67141,-74.18537,2023-12-05 14:20:15+00:00
40.67127,-74.18534,2023-12-05 14:20:16+00:00
40.67046,-74.18516,2023-12-05 14:20:21+00:00
40.67033,-74.18513,2023-12-05 14:20:22+00:00
40.6702,-74.18509,2023-12-05 14:20:23+00:00
40.67018,-74.18508,2023-12-05 14:20:23+00:00
40.66963,-74.18493,2023-12-05 14:20:27+00:00
40.66937,-74.18488,2023-12-05 14:20:29+00:00
40.66925,-74.18482,2023-12-05 14:20:29+00:00
40.6691,-74.18474,2023-12-05 14:20:31+00:00
40.66907,-74.18473,2023-12-05 14:20:31+00:00
40.66897,-74.18468,2023-12-05 14:20:31+00:00
40.66894,-74.18466,2023-12-05 14:20:32+00:00
40.6688,-74.18459,2023-12-05 14:20:33+00:00
40.66875,-74.18456,2023-12-05 14:20:33+00:00
40.6687,-74.18453,2023-12-05 14:20:33+00:00
40.66833,-74.18431,2023-12-05 14:20:36+00:00
40.66822,-74.18425,2023-12-05 14:20:37+00:00
40.66802,-74.18411,2023-12-05 14:20:38+00:00
40.66802,-74.18411,2023-12-05 14:20:38+00:00
40.66777,-74.18402,2023-12-05 14:20:40+00:00
40.66733,-74.18369,2023-12-05 14:20:44+00:00
40.66726,-74.18365,2023-12-05 14:20:44+00:00
40.66719,-74.18361,2023-12-05 14:20:45+00:00
40.66713,-74.18357,2023-12-05 14:20:45+00:00
40.66689,-74.18348,2023-12-05 14:20:47+00:00
40.66689,-74.18348,2023-12-05 14:20:47+00:00
40.6668,-74.18347,2023-12-05 14:20:47+00:00
40.6666,-74.1834,2023-12-05 14:20:49+00:00
40.66634,-74.18332,2023-12-05 14:20:50+00:00
40.66614,-74.18329,2023-12-05 14:20:52+00:00
40.66596,-74.18327,2023-12-05 14:20:53+00:00
40.6658,-74.18326,2023-12-05 14:20:54+00:00
40.66561,-74.18327,2023-12-05 14:20:55+00:00
40.66543,-74.18329,2023-12-05 14:20:57+00:00
40.66532,-74.18331,2023-12-05 14:20:57+00:00
40.66526,-74.18332,2023-12-05 14:20:58+00:00
40.66521,-74.18333,2023-12-05 14:20:58+00:00
40.66508,-74.18336,2023-12-05 14:20:59+00:00
40.66491,-74.18341,2023-12-05 14:21:00+00:00
40.66474,-74.18348,2023-12-05 14:21:01+00:00
40.66456,-74.18356,2023-12-05 14:21:02+00:00
40.6644,-74.18366,2023-12-05 14:21:04+00:00
40.66397,-74.18396,2023-12-05 14:21:07+00:00
40.66358,-74.18424,2023-12-05 14:21:10+00:00
40.66229,-74.18502,2023-12-05 14:21:19+00:00
40.66151,-74.18542,2023-12-05 14:21:25+00:00
40.66136,-74.18552,2023-12-05 14:21:26+00:00
40.6609,-74.18582,2023-12-05 14:21:29+00:00
40.65973,-74.18658,2023-12-05 14:21:38+00:00
40.65865,-74.18727,2023-12-05 14:21:46+00:00
40.65795,-74.18772,2023-12-05 14:21:51+00:00
40.65769,-74.18789,2023-12-05 14:21:53+00:00
40.6575,-74.18802,2023-12-05 14:21:55+00:00
40.6573,-74.18818,2023-12-05 14:21:56+00:00
40.65711,-74.18833,2023-12-05 14:21:58+00:00
40.65682,-74.18859,2023-12-05 14:22:00+00:00
40.6565,-74.18889,2023-12-05 14:22:03+00:00
40.65621,-74.18919,2023-12-05 14:22:05+00:00
40.65594,-74.1895,2023-12-05 14:22:08+00:00
40.65567,-74.18984,2023-12-05 14:22:10+00:00
40.65543,-74.19016,2023-12-05 14:22:12+00:00
40.65516,-74.19055,2023-12-05 14:22:15+00:00
40.65492,-74.19093,2023-12-05 14:22:18+00:00
40.65468,-74.19134,2023-12-05 14:22:20+00:00
40.65451,-74.19166,2023-12-05 14:22:22+00:00
40.65424,-74.19214,2023-12-05 14:22:25+00:00
40.65405,-74.1925,2023-12-05 14:22:27+00:00
40.65383,-74.19289,2023-12-05 14:22:30+00:00
40.65363,-74.19327,2023-12-05 14:22:32+00:00
40.65342,-74.19365,2023-12-05 14:22:35+00:00
40.65321,-74.19404,2023-12-05 14:22:37+00:00
40.65301,-74.1944,2023-12-05 14:22:39+00:00
40.65279,-74.1948,2023-12-05 14:22:42+00:00
40.65259,-74.19516,2023-12-05 14:22:44+00:00
40.65237,-74.19557,2023-12-05 14:22:47+00:00
40.65218,-74.19591,2023-12-05 14:22:49+00:00
40.65193,-74.19638,2023-12-05 14:22:52+00:00
40.65168,-74.19683,2023-12-05 14:22:54+00:00
40.65144,-74.19727,2023-12-05 14:22:57+00:00
40.65049,-74.19902,2023-12-05 14:23:08+00:00
40.65027,-74.1994,2023-12-05 14:23:10+00:00
40.65003,-74.1998,2023-12-05 14:23:13+00:00
40.64978,-74.20019,2023-12-05 14:23:16+00:00
40.64951,-74.20057,2023-12-05 14:23:18+00:00
40.64925,-74.20093,2023-12-05 14:23:21+00:00
40.64893,-74.20132,2023-12-05 14:23:24+00:00
40.64877,-74.20149,2023-12-05 14:23:25+00:00
40.64841,-74.20189,2023-12-05 14:23:28+00:00
40.64841,-74.20189,2023-12-05 14:23:28+00:00
40.64824,-74.20206,2023-12-05 14:23:30+00:00
40.64794,-74.20236,2023-12-05 14:23:32+00:00
40.64763,-74.20264,2023-12-05 14:23:35+00:00
40.64728,-74.20293,2023-12-05 14:23:37+00:00
40.64693,-74.2032,2023-12-05 14:23:40+00:00
40.64657,-74.20346,2023-12-05 14:23:43+00:00
40.64619,-74.20371,2023-12-05 14:23:46+00:00
40.6458,-74.20393,2023-12-05 14:23:49+00:00
40.6457,-74.20399,2023-12-05 14:23:49+00:00
40.64542,-74.20413,2023-12-05 14:23:51+00:00
40.64415,-74.20481,2023-12-05 14:24:00+00:00
40.64273,-74.20551,2023-12-05 14:24:11+00:00
